dataset,file,layer,sequence,batch_id,request_class,address,bytes,producer_sequence,producer_ready_cycle,enqueue_cycle,first_issue_cycle,completion_cycle
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,550,0,input,37320704,65536,0,514,514,130164,136846
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,551,0,input,37402624,65536,0,514,514,130302,136860
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,552,0,input,37482496,65536,0,514,514,131036,132034
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,553,0,input,37554176,59392,0,514,514,131296,132240
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,554,0,input,37621760,59392,0,514,514,131280,132454
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,555,0,input,37687296,59392,0,514,514,131432,136890
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,556,0,input,37756928,65536,0,514,514,133088,139424
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,557,0,input,37828608,65536,0,514,514,132922,139234
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,558,0,input,37904384,63488,0,514,514,133118,139258
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,559,0,input,37971968,65536,0,514,514,133144,139464
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,560,0,input,38041600,55296,0,514,514,132980,138458
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,561,0,input,38109184,65536,0,514,514,133336,139468
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,562,0,input,38176768,61440,0,514,514,133382,139346
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,563,0,input,38242304,61440,0,514,514,133422,139390
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,564,0,input,38318080,65536,0,514,514,132914,134796
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,565,0,input,38383616,65536,0,514,514,132984,134980
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,566,0,input,38449152,65536,0,514,514,133068,135164
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,567,0,input,38514688,63488,0,514,514,133196,135664
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,568,0,input,38580224,65536,0,514,514,135292,135914
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,569,0,input,38645760,63488,0,514,514,135424,136158
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,570,0,input,38711296,65536,0,514,514,136146,136414
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,571,0,input,38776832,63488,0,514,514,136402,137326
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,572,0,input,38844416,59392,0,514,514,136820,137536
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,573,0,input,38914048,65536,0,514,514,136878,137786
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,574,0,input,38981632,61440,0,514,514,137774,138026
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,575,0,input,39049216,65536,0,514,514,136862,138782
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,576,0,input,39116800,61440,0,514,514,138130,138958
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,577,0,input,39184384,59392,0,514,514,138246,139150
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,578,0,input,39256064,43008,0,514,514,138218,140908
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,579,0,input,39321600,53248,0,514,514,139398,141054
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,580,0,input,39393280,57344,0,514,514,139456,141204
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,581,0,input,39458816,61440,0,514,514,139472,141366
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,582,0,input,39524352,47104,0,514,514,139486,142062
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,583,0,input,39593984,63488,0,514,514,139440,141570
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,584,0,input,39661568,59392,0,514,514,139478,141718
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,585,0,input,39735296,59392,0,514,514,139506,141872
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,586,0,input,39809024,63488,0,514,514,139520,142156
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,587,0,input,39890944,51200,0,514,514,139550,142258
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,588,0,input,39964672,51200,0,514,514,139612,142380
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,589,0,input,40073216,65536,0,514,514,139660,142566
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,590,0,input,40140800,63488,0,514,514,139462,140684
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,591,0,input,40241152,61440,0,514,514,139704,140868
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,592,0,input,40351744,20480,0,514,514,139792,142592
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,593,1,input,2048,59392,1,143042,143042,143068,148232
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,594,1,input,67584,65536,1,143042,143042,143098,148382
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,595,1,input,135168,61440,1,143042,143042,143042,148494
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,596,1,input,202752,63488,1,143042,143042,143096,148638
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,597,1,input,270336,65536,1,143042,143042,143060,148766
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,598,1,input,337920,65536,1,143042,143042,143156,148918
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,599,1,input,419840,65536,1,143042,143042,143170,149070
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,600,1,input,489472,65536,1,143042,143042,143116,149206
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,601,1,input,557056,61440,1,143042,143042,143174,149348
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,602,1,input,624640,65536,1,143042,143042,143260,149492
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,603,1,input,690176,63488,1,143042,143042,143274,149636
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,604,1,input,755712,61440,1,143042,143042,143290,149772
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,605,1,input,821248,63488,1,143042,143042,143304,153808
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,606,1,input,890880,63488,1,143042,143042,143160,153800
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,607,1,input,958464,61440,1,143042,143042,143256,153814
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,608,1,input,1024000,65536,1,143042,143042,143270,153904
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,609,1,input,1091584,55296,1,143042,143042,143376,153536
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,610,1,input,1165312,53248,1,143042,143042,143406,153552
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,611,1,input,1239040,53248,1,143042,143042,143420,153572
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,612,1,input,1304576,65536,1,143042,143042,143434,154620
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,613,1,input,1374208,63488,1,143042,143042,143246,153894
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,614,1,input,1439744,65536,1,143042,143042,143390,153924
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,615,1,input,1505280,43008,1,143042,143042,143462,151008
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,616,1,input,1570816,59392,1,143042,143042,143506,153704
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,617,1,input,1638400,65536,1,143042,143042,143560,154780
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,618,1,input,1705984,53248,1,143042,143042,143588,153738
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,619,1,input,1771520,65536,1,143042,143042,143602,154890
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,620,1,input,1837056,61440,1,143042,143042,143616,154722
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,621,1,input,1914880,65536,1,143042,143042,143552,154738
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,622,1,input,1980416,59392,1,143042,143042,143632,154010
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,623,1,input,2064384,61440,1,143042,143042,143682,154758
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,624,1,input,2129920,65536,1,143042,143042,143704,155074
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,625,1,input,2197504,61440,1,143042,143042,143748,155016
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,626,1,input,2263040,59392,1,143042,143042,143762,154800
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,627,1,input,2332672,65536,1,143042,143042,143732,155046
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,628,1,input,2402304,65536,1,143042,143042,143790,155344
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,629,1,input,2467840,61440,1,143042,143042,143820,155076
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,630,1,input,2537472,65536,1,143042,143042,143804,155090
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,631,1,input,2603008,61440,1,143042,143042,143848,146902
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,632,1,input,2674688,65536,1,143042,143042,143080,144144
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,633,1,input,2740224,57344,1,143042,143042,143164,145552
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,634,1,input,2809856,65536,1,143042,143042,144174,155326
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,635,1,input,2887680,65536,1,143042,143042,150570,151694
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,636,1,input,2965504,63488,1,143042,143042,149194,157466
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,637,1,input,3033088,55296,1,143042,143042,149964,157278
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,638,1,input,3098624,65536,1,143042,143042,150068,158314
